Game_ID,Game_Name,Genre,Platform,Country,Region,Player_ID,Age_Group,Gender,Device,Play_Date,Session_Duration_Min,Daily_Active_Users,Monthly_Active_Users,Revenue_USD,In_App_Purchases_USD,Purchases_Count,Average_Purchase_Value,Retention_Rate,Game_Rating,Tournament,Premium_User
G005,League of Legends,MOBA,PC,South Korea,Asia,P000631,45+,Female,iOS,2026-04-26,68,474924,5224164,52795.64,32207.17,1936,16.64,46.59,4.5,No,No
G004,Call of Duty Mobile,FPS,PC,Pakistan,Asia,P000632,45+,Female,Android,2025-03-08,105,18498,351462,131403.85,114414.98,4342,26.35,52.62,4.0,Yes,No
G009,PUBG Mobile,Battle Royale,PC,Germany,Europe,P000633,18-24,Female,iOS,2025-04-20,83,231318,3007134,58044.9,46783.3,3446,13.58,59.98,3.6,No,Yes
G004,Valorant,FPS,Mobile,South Korea,Asia,P000634,25-34,Female,iOS,2025-11-30,186,180082,3061394,181946.41,124919.7,3214,38.87,25.96,4.7,No,Yes
G009,Honor of Kings,MOBA,PC,India,Asia,P000635,25-34,Male,iOS,2026-03-07,92,295637,2660733,142149.69,94869.44,3684,25.75,60.49,4.0,Yes,No
G010,Chess Rush,Strategy,Mobile,China,Asia,P000636,35-44,Female,PC,2026-06-20,31,397607,6361712,128875.87,99375.28,4066,24.44,73.62,4.5,Yes,Yes
G004,League of Legends,MOBA,PC,USA,North America,P000637,25-34,Male,PC,2026-06-03,50,151683,910098,6599.52,3441.7,4927,0.7,52.54,3.8,No,No
G010,PUBG Mobile,Battle Royale,Mobile,USA,North America,P000638,25-34,Male,PC,2025-09-03,40,386209,6179344,172470.14,84871.86,3516,24.14,25.91,4.3,Yes,No
G004,Arena of Valor,MOBA,PC,Brazil,South America,P000639,35-44,Male,Android,2026-06-20,93,388949,4278439,154021.2,90755.25,4569,19.86,57.95,4.3,Yes,No
G010,Speed Drifters,Racing,Mobile,Indonesia,Asia,P000640,35-44,Female,iOS,2026-02-14,127,155779,1869348,8074.15,6055.34,3550,1.71,57.34,3.7,Yes,No
G002,Valorant,FPS,PC,USA,North America,P000641,25-34,Female,Android,2025-07-17,18,494958,8909244,93157.11,62465.19,1171,53.34,40.13,4.1,No,Yes
G003,Honor of Kings,MOBA,Mobile,Brazil,South America,P000642,45+,Female,iOS,2025-03-01,57,286333,5440327,104902.97,49274.84,1413,34.87,64.95,4.0,No,No
G007,Honor of Kings,MOBA,PC,Germany,Europe,P000643,18-24,Male,Android,2025-12-21,63,27485,439760,213064.11,129113.03,1001,128.98,41.49,4.8,No,Yes
G003,Honor of Kings,MOBA,PC,Indonesia,Asia,P000644,18-24,Female,iOS,2025-03-03,218,489899,8818182,106041.88,65579.58,789,83.12,67.54,4.5,No,Yes
G004,League of Legends,MOBA,PC,USA,North America,P000645,25-34,Female,Android,2025-02-27,206,133325,666625,129235.69,98749.37,871,113.37,56.48,4.0,Yes,No
G005,Undawn,RPG,PC,USA,North America,P000646,18-24,Female,Android,2025-12-27,161,367880,2943040,21755.43,15955.17,3264,4.89,64.22,3.8,No,Yes
G009,League of Legends,MOBA,PC,Germany,Europe,P000647,45+,Female,iOS,2026-02-24,34,54369,326214,246479.25,145394.51,1230,118.21,32.86,4.4,No,No
G010,Chess Rush,Strategy,PC,USA,North America,P000648,25-34,Male,PC,2026-03-13,163,232817,2328170,151103.06,68725.38,3455,19.89,61.24,4.7,Yes,Yes
G009,CrossFire,FPS,Mobile,Germany,Europe,P000649,35-44,Male,iOS,2025-06-02,68,105255,1052550,141944.93,66417.98,4287,15.49,64.83,4.5,Yes,Yes
G005,Honor of Kings,MOBA,PC,Japan,Asia,P000650,25-34,Female,iOS,2026-04-27,81,286729,4587664,161707.36,112396.1,2949,38.11,27.04,4.2,Yes,No
G002,PUBG Mobile,Battle Royale,Mobile,India,Asia,P000651,25-34,Female,PC,2025-03-31,187,317193,4757895,183551.32,78352.54,31,2527.5,39.94,4.1,Yes,No
G009,Speed Drifters,Racing,PC,India,Asia,P000652,25-34,Male,PC,2025-04-30,75,478711,2393555,15173.17,10634.92,3687,2.88,33.92,4.4,Yes,No
G005,Speed Drifters,Racing,PC,Germany,Europe,P000653,25-34,Male,Android,2026-03-20,82,184640,3323520,85837.07,45930.0,3061,15.0,46.44,4.3,No,No
G005,Honor of Kings,MOBA,PC,USA,North America,P000654,13-17,Female,Android,2025-04-15,72,309848,5887112,130708.18,96452.1,2412,39.99,72.2,4.9,No,No
G003,Arena of Valor,MOBA,PC,Japan,Asia,P000655,13-17,Male,iOS,2025-11-30,163,289563,1447815,201327.47,142295.07,263,541.05,26.01,4.2,No,No
G002,Call of Duty Mobile,FPS,Mobile,China,Asia,P000656,18-24,Female,iOS,2025-07-15,226,493627,9872540,92579.04,62189.2,3409,18.24,47.51,3.5,No,Yes
G010,Chess Rush,Strategy,PC,Brazil,South America,P000657,25-34,Female,PC,2026-01-04,179,319370,4151810,82478.1,58035.67,1213,47.84,53.6,3.8,Yes,No
G005,Valorant,FPS,PC,Japan,Asia,P000658,25-34,Male,iOS,2026-03-03,203,126937,1015496,18850.96,7916.84,2716,2.91,90.31,4.3,No,Yes
G002,Chess Rush,Strategy,Mobile,Pakistan,Asia,P000659,25-34,Male,Android,2026-03-02,27,431823,6909168,24821.53,18562.29,1107,16.77,63.39,3.7,No,No
G005,Undawn,RPG,Mobile,China,Asia,P000660,35-44,Female,Android,2026-01-09,13,230555,3227770,170234.87,78381.53,4515,17.36,69.52,4.2,No,No
G008,Honor of Kings,MOBA,PC,South Korea,Asia,P000661,13-17,Male,Android,2025-12-02,6,164727,2965086,80052.83,59865.77,2064,29.0,60.39,4.4,Yes,Yes
G009,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P000662,18-24,Male,PC,2025-08-11,213,145543,2328688,222443.92,154279.76,3293,46.85,66.29,3.6,Yes,No
G004,League of Legends,MOBA,PC,China,Asia,P000663,13-17,Female,iOS,2025-03-14,154,221756,3326340,184202.84,136180.36,3576,38.08,57.12,4.0,No,Yes
G007,League of Legends,MOBA,PC,Japan,Asia,P000664,18-24,Female,Android,2025-09-20,207,264207,3170484,138973.83,76734.57,1482,51.78,57.2,4.4,Yes,Yes
G001,Arena of Valor,MOBA,Mobile,China,Asia,P000665,45+,Male,Android,2025-02-24,211,25045,250450,118426.93,87344.15,3393,25.74,58.98,4.9,No,No
G007,Valorant,FPS,Mobile,Indonesia,Asia,P000666,35-44,Male,iOS,2026-02-04,47,280800,4773600,84360.89,47747.94,1855,25.74,26.58,3.8,Yes,Yes
G003,CrossFire,FPS,PC,USA,North America,P000667,25-34,Male,Android,2025-08-17,151,432749,7356733,222860.19,127405.76,370,344.34,68.55,4.8,Yes,Yes
G006,League of Legends,MOBA,PC,Brazil,South America,P000668,25-34,Female,PC,2025-05-28,7,310029,5580522,155166.9,89536.51,1324,67.63,67.15,3.8,Yes,No
G009,CrossFire,FPS,PC,UK,Europe,P000669,45+,Female,Android,2025-10-12,209,109499,1642485,97620.24,85301.1,3603,23.68,81.41,4.3,Yes,Yes
G006,League of Legends,MOBA,Mobile,Brazil,South America,P000670,35-44,Female,PC,2026-06-09,37,41345,330760,162687.38,88981.01,4221,21.08,49.36,5.0,Yes,No
G003,League of Legends,MOBA,Mobile,Brazil,South America,P000671,18-24,Female,Android,2025-03-06,63,90783,1089396,107329.46,74229.37,601,123.51,90.14,4.6,Yes,Yes
G004,CrossFire,FPS,Mobile,UK,Europe,P000672,13-17,Female,iOS,2026-03-22,137,239422,3112486,143188.9,95054.07,2852,33.33,76.56,4.7,No,Yes
G010,Honor of Kings,MOBA,Mobile,Brazil,South America,P000673,25-34,Female,Android,2026-01-21,115,498867,9478473,233877.19,160427.6,826,194.22,43.29,4.7,No,No
G009,CrossFire,FPS,PC,Indonesia,Asia,P000674,35-44,Female,Android,2025-11-10,195,422517,3380136,191717.43,135756.23,3743,36.27,78.52,4.7,No,No
G001,CrossFire,FPS,PC,Brazil,South America,P000675,35-44,Male,iOS,2025-06-07,18,499535,2497675,187156.38,110776.09,2301,48.14,60.44,4.9,Yes,No
G009,PUBG Mobile,Battle Royale,PC,Japan,Asia,P000676,25-34,Male,Android,2025-04-02,92,402901,6849317,149391.4,78385.13,4808,16.3,33.14,4.1,Yes,Yes
G010,Speed Drifters,Racing,PC,Brazil,South America,P000677,35-44,Male,iOS,2025-08-04,78,337310,6746200,218655.54,170945.28,3441,49.68,71.26,4.0,Yes,No
G006,Speed Drifters,Racing,PC,USA,North America,P000678,35-44,Male,Android,2025-06-06,123,213999,3637983,151722.06,110715.67,3587,30.87,56.65,4.5,Yes,No
G006,PUBG Mobile,Battle Royale,PC,Indonesia,Asia,P000679,45+,Male,iOS,2025-08-05,164,293853,4701648,65622.88,29101.62,3333,8.73,47.95,4.4,No,No
G008,Valorant,FPS,PC,South Korea,Asia,P000680,35-44,Female,Android,2025-01-13,125,287653,4314795,167639.48,147218.49,3801,38.73,51.53,4.4,Yes,No
G007,Speed Drifters,Racing,PC,Germany,Europe,P000681,35-44,Female,iOS,2025-09-09,67,226054,2486594,57339.64,43569.34,4435,9.82,29.39,4.0,Yes,No
G005,CrossFire,FPS,PC,Germany,Europe,P000682,35-44,Female,iOS,2025-04-23,88,233371,4434049,3157.97,2110.92,4376,0.48,79.28,3.7,Yes,No
G008,League of Legends,MOBA,Mobile,China,Asia,P000683,18-24,Male,iOS,2025-04-02,123,270672,1894704,25437.22,14034.46,1746,8.04,59.89,4.6,No,No
G001,Valorant,FPS,Mobile,USA,North America,P000684,45+,Female,iOS,2025-06-07,169,493111,5424221,76728.03,42005.14,4612,9.11,73.77,3.5,Yes,Yes
G002,PUBG Mobile,Battle Royale,Mobile,Japan,Asia,P000685,35-44,Female,PC,2025-03-15,167,184845,2772675,227058.13,91101.27,1235,73.77,54.32,4.1,Yes,Yes
G003,Undawn,RPG,PC,UK,Europe,P000686,25-34,Female,PC,2026-04-06,103,217985,1089925,180245.65,93153.11,2281,40.84,45.34,4.3,Yes,No
G002,CrossFire,FPS,PC,Indonesia,Asia,P000687,45+,Female,PC,2025-10-25,78,27484,274840,71991.86,34897.29,2027,17.22,79.72,4.0,Yes,No
G009,PUBG Mobile,Battle Royale,PC,Germany,Europe,P000688,18-24,Female,Android,2025-09-28,169,494799,2473995,200918.91,167461.25,3171,52.81,40.44,3.7,Yes,No
G009,Chess Rush,Strategy,PC,South Korea,Asia,P000689,25-34,Male,PC,2026-04-03,72,189244,2649416,221086.22,134152.1,475,282.43,72.74,3.6,No,Yes
G001,Speed Drifters,Racing,Mobile,China,Asia,P000690,45+,Male,iOS,2026-03-21,160,452347,3618776,22447.52,11630.49,3276,3.55,64.27,4.4,Yes,No
G002,Undawn,RPG,Mobile,Indonesia,Asia,P000691,45+,Male,iOS,2025-12-24,46,96263,1732734,58831.22,46556.92,480,96.99,70.06,3.7,No,No
G005,PUBG Mobile,Battle Royale,Mobile,South Korea,Asia,P000692,45+,Female,iOS,2025-02-23,192,59749,716988,101823.96,69001.23,1930,35.75,73.23,4.2,Yes,Yes
G003,League of Legends,MOBA,Mobile,Japan,Asia,P000693,25-34,Female,iOS,2025-05-13,210,43737,306159,228635.47,189972.37,219,867.45,54.06,3.9,Yes,No
G006,Arena of Valor,MOBA,Mobile,Indonesia,Asia,P000694,25-34,Male,Android,2025-09-15,80,228909,2746908,54581.3,26569.82,3091,8.6,57.37,5.0,Yes,Yes
G003,Honor of Kings,MOBA,Mobile,Indonesia,Asia,P000695,25-34,Female,PC,2025-03-18,235,460151,5061661,146588.32,100879.64,4733,21.31,30.35,4.7,Yes,Yes
G004,League of Legends,MOBA,PC,Pakistan,Asia,P000696,45+,Male,iOS,2026-04-20,122,288192,5763840,134078.96,114249.01,1114,102.56,79.46,3.9,No,Yes
G003,Speed Drifters,Racing,Mobile,China,Asia,P000697,18-24,Female,PC,2025-06-15,184,37785,680130,122998.51,73486.12,1821,40.35,53.32,5.0,Yes,No
G002,Undawn,RPG,PC,Indonesia,Asia,P000698,18-24,Female,iOS,2025-06-27,134,195289,1952890,110015.28,82280.37,3938,20.89,31.78,4.3,No,No
G001,Chess Rush,Strategy,PC,USA,North America,P000699,35-44,Male,PC,2026-05-24,26,61596,923940,89438.15,58379.45,709,82.34,30.6,4.9,No,No
G003,Call of Duty Mobile,FPS,PC,Japan,Asia,P000700,18-24,Male,iOS,2025-04-19,214,151130,1209040,237157.18,117661.16,1801,65.33,48.24,4.6,Yes,Yes
G002,Speed Drifters,Racing,Mobile,Japan,Asia,P000701,13-17,Female,iOS,2026-02-06,201,101183,2023660,130974.2,94677.88,2685,35.26,35.28,4.7,Yes,Yes
G006,Speed Drifters,Racing,Mobile,Indonesia,Asia,P000702,13-17,Male,PC,2026-05-22,134,109012,1417156,167863.9,147421.5,4178,35.29,43.47,4.1,Yes,Yes
G002,Honor of Kings,MOBA,Mobile,Germany,Europe,P000703,13-17,Male,PC,2026-01-31,15,473696,2368480,176498.95,150648.08,304,495.55,39.11,4.2,No,No
G007,Call of Duty Mobile,FPS,PC,India,Asia,P000704,18-24,Female,iOS,2025-05-24,110,110709,1217799,111228.95,69554.74,1008,69.0,83.91,3.5,No,Yes
G007,CrossFire,FPS,Mobile,Pakistan,Asia,P000705,18-24,Male,PC,2026-06-08,222,25140,301680,144887.79,110830.49,2273,48.76,72.99,4.4,Yes,Yes
G004,Speed Drifters,Racing,Mobile,Brazil,South America,P000706,35-44,Male,iOS,2025-07-04,174,449656,6295184,121292.04,78997.47,2822,27.99,67.87,4.0,Yes,Yes
G006,Chess Rush,Strategy,PC,Brazil,South America,P000707,13-17,Male,PC,2025-07-06,127,404310,6064650,244252.97,213245.24,364,585.84,76.3,3.8,No,No
G005,Call of Duty Mobile,FPS,PC,Germany,Europe,P000708,45+,Male,Android,2025-10-15,239,469513,6103669,59317.77,36476.72,1918,19.02,83.31,4.5,No,No
G001,Arena of Valor,MOBA,Mobile,China,Asia,P000709,25-34,Male,Android,2025-05-18,196,471897,2359485,87939.15,38337.3,3426,11.19,62.45,3.7,No,No
G010,Valorant,FPS,Mobile,Indonesia,Asia,P000710,25-34,Male,Android,2025-09-20,194,342416,6848320,151614.33,71250.49,4383,16.26,90.12,4.0,No,Yes
G004,Valorant,FPS,PC,USA,North America,P000711,13-17,Male,Android,2025-07-08,90,248517,1242585,103915.11,61977.51,3550,17.46,84.66,4.4,Yes,Yes
G003,Arena of Valor,MOBA,Mobile,South Korea,Asia,P000712,45+,Female,Android,2025-06-13,54,420364,8407280,4424.25,2198.35,590,3.73,91.16,4.2,Yes,No
G007,PUBG Mobile,Battle Royale,Mobile,Japan,Asia,P000713,18-24,Male,Android,2025-04-05,64,398045,3980450,64750.81,49308.42,2341,21.06,85.69,4.6,No,No
G007,Valorant,FPS,Mobile,Brazil,South America,P000714,13-17,Male,PC,2025-05-01,215,235402,4472638,76070.48,30583.79,4774,6.41,32.98,4.6,Yes,No
G002,Undawn,RPG,PC,Germany,Europe,P000715,45+,Female,PC,2026-03-18,217,451237,4512370,81772.75,57375.0,4590,12.5,45.58,4.7,No,Yes
G001,Undawn,RPG,PC,China,Asia,P000716,13-17,Female,PC,2025-03-17,20,108531,2062089,17130.65,8739.13,1692,5.16,26.58,4.8,No,No
G004,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P000717,18-24,Male,PC,2026-06-22,89,283226,1982582,83006.65,39432.31,961,41.03,42.85,4.2,No,No
G006,PUBG Mobile,Battle Royale,Mobile,South Korea,Asia,P000718,25-34,Female,iOS,2026-05-11,136,99886,898974,137273.43,91527.01,4693,19.5,55.17,4.8,Yes,No
G009,Speed Drifters,Racing,PC,Indonesia,Asia,P000719,35-44,Female,PC,2025-06-27,62,236221,2362210,234773.34,178181.08,3222,55.3,69.5,3.7,No,Yes
G005,Honor of Kings,MOBA,PC,Pakistan,Asia,P000720,13-17,Female,iOS,2025-07-24,202,436518,7857324,144304.01,95728.64,1678,57.05,64.87,3.8,No,Yes
G004,PUBG Mobile,Battle Royale,Mobile,Indonesia,Asia,P000721,25-34,Male,iOS,2025-02-26,44,411250,2878750,176522.87,124437.7,1447,86.0,81.69,3.5,No,Yes
G010,CrossFire,FPS,Mobile,USA,North America,P000722,35-44,Female,Android,2025-04-16,8,459418,5513016,232531.34,124585.68,2059,60.51,89.4,4.4,No,Yes
G005,Honor of Kings,MOBA,PC,Japan,Asia,P000723,18-24,Female,PC,2025-09-17,77,483182,6764548,61983.26,48647.1,1696,28.68,65.57,3.9,Yes,No
G009,Call of Duty Mobile,FPS,Mobile,Indonesia,Asia,P000724,13-17,Male,Android,2025-05-08,238,275191,4678247,231414.72,198710.49,1370,145.04,91.68,4.9,No,No
G001,Call of Duty Mobile,FPS,PC,South Korea,Asia,P000725,13-17,Male,iOS,2025-11-07,12,474746,8070682,111303.64,44657.53,4928,9.06,51.56,4.5,No,Yes
G003,Call of Duty Mobile,FPS,Mobile,China,Asia,P000726,35-44,Male,PC,2025-02-07,94,453429,8161722,225846.29,150288.74,2127,70.66,82.75,4.2,No,Yes
G005,CrossFire,FPS,PC,Brazil,South America,P000727,35-44,Female,iOS,2025-02-06,215,221854,2440394,36569.85,19193.5,2116,9.07,47.91,4.3,Yes,No
G010,Speed Drifters,Racing,PC,Pakistan,Asia,P000728,25-34,Female,Android,2026-04-09,199,347489,6949780,123982.99,50903.11,507,100.4,70.69,3.9,Yes,Yes
G006,Undawn,RPG,PC,China,Asia,P000729,35-44,Female,Android,2026-05-01,27,477993,3345951,122532.5,96645.39,3424,28.23,34.94,3.5,Yes,No
G006,PUBG Mobile,Battle Royale,Mobile,Pakistan,Asia,P000730,25-34,Female,Android,2025-04-30,42,459193,2295965,205453.87,177285.65,4474,39.63,84.82,4.3,No,Yes
G004,Call of Duty Mobile,FPS,Mobile,South Korea,Asia,P000731,18-24,Male,Android,2025-05-27,167,340522,5448352,232526.81,121885.02,4395,27.73,38.97,3.8,No,Yes
G004,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P000732,25-34,Male,iOS,2025-04-03,126,352578,3173202,60714.66,32370.69,3450,9.38,25.32,4.5,Yes,No
G006,Speed Drifters,Racing,Mobile,Brazil,South America,P000733,25-34,Male,Android,2025-05-27,138,471142,6595988,199526.1,133993.02,4873,27.5,38.93,4.0,Yes,Yes
G005,Arena of Valor,MOBA,PC,India,Asia,P000734,25-34,Male,iOS,2025-02-13,45,272606,5452120,173612.58,112602.74,4806,23.43,71.42,4.1,No,No
G004,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P000735,18-24,Male,Android,2025-02-04,158,99375,1291875,118543.99,97631.08,3631,26.89,78.31,4.9,No,No
G004,PUBG Mobile,Battle Royale,Mobile,South Korea,Asia,P000736,18-24,Female,iOS,2025-07-03,158,457479,5947227,56783.17,24077.58,196,122.84,43.23,5.0,No,No
G009,Speed Drifters,Racing,Mobile,Indonesia,Asia,P000737,45+,Female,PC,2025-07-20,191,426544,8530880,224477.29,130457.68,1922,67.88,58.99,4.9,No,No
G010,League of Legends,MOBA,PC,Pakistan,Asia,P000738,25-34,Female,PC,2025-09-04,104,381763,6489971,173269.06,107384.07,4281,25.08,56.28,3.9,No,Yes
G004,League of Legends,MOBA,Mobile,India,Asia,P000739,35-44,Female,PC,2025-03-16,115,408074,3672666,204846.45,108535.02,2837,38.26,54.74,4.8,No,Yes
G008,CrossFire,FPS,Mobile,South Korea,Asia,P000740,25-34,Female,Android,2025-05-29,53,379073,4548876,74576.59,66686.95,84,793.89,25.99,4.9,No,Yes
G005,CrossFire,FPS,PC,Indonesia,Asia,P000741,25-34,Female,Android,2025-12-09,8,496749,6457737,10058.2,7979.65,1429,5.58,42.22,3.9,Yes,Yes
G005,Honor of Kings,MOBA,PC,China,Asia,P000742,35-44,Female,PC,2025-06-28,205,102097,1837746,148139.73,118135.31,2303,51.3,66.86,4.7,Yes,Yes
G005,Arena of Valor,MOBA,Mobile,India,Asia,P000743,13-17,Female,Android,2025-03-09,138,289638,4344570,54709.47,30268.82,212,142.78,25.68,3.6,No,No
G001,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P000744,35-44,Male,PC,2025-04-11,118,474910,9498200,148846.39,71927.19,2365,30.41,38.04,4.9,Yes,Yes
G005,Arena of Valor,MOBA,Mobile,India,Asia,P000745,18-24,Male,Android,2025-05-31,207,295987,3551844,178436.56,159560.49,434,367.65,57.05,4.3,No,Yes
G005,CrossFire,FPS,Mobile,UK,Europe,P000746,25-34,Female,Android,2026-04-16,146,83623,1254345,23807.32,15288.8,4464,3.42,33.87,4.5,No,Yes
G010,Valorant,FPS,Mobile,India,Asia,P000747,45+,Male,Android,2026-05-28,220,391593,3132744,86650.2,43378.44,2892,15.0,38.71,4.3,Yes,No
G006,Arena of Valor,MOBA,Mobile,Brazil,South America,P000748,25-34,Male,Android,2026-05-29,239,168090,1680900,25979.54,21026.74,3868,5.44,82.46,4.6,Yes,Yes
G004,PUBG Mobile,Battle Royale,PC,Indonesia,Asia,P000749,18-24,Female,iOS,2026-01-28,212,63440,507520,60959.68,34109.29,3936,8.67,42.75,3.5,No,No
G010,PUBG Mobile,Battle Royale,PC,Pakistan,Asia,P000750,35-44,Male,iOS,2026-02-22,80,5994,107892,185871.49,140161.4,4570,30.67,86.21,3.6,No,No
G008,Speed Drifters,Racing,PC,Japan,Asia,P000751,13-17,Male,Android,2025-06-14,132,121433,1092897,124713.94,84993.23,4416,19.25,75.72,4.5,Yes,Yes
G009,Valorant,FPS,PC,India,Asia,P000752,13-17,Male,iOS,2026-01-13,168,187306,1498448,32959.73,15278.11,1611,9.48,84.69,4.1,Yes,Yes
G004,Undawn,RPG,PC,Pakistan,Asia,P000753,45+,Male,iOS,2025-02-18,8,401275,5216575,122220.19,105436.99,419,251.64,67.47,3.6,Yes,No
G010,CrossFire,FPS,PC,Germany,Europe,P000754,45+,Female,PC,2025-01-20,162,68170,954380,68761.59,43431.11,2043,21.26,36.16,4.5,Yes,Yes
G006,Valorant,FPS,PC,Germany,Europe,P000755,25-34,Female,PC,2026-05-16,45,244431,2933172,162186.94,114950.17,4094,28.08,77.76,4.5,No,Yes
G007,Arena of Valor,MOBA,Mobile,China,Asia,P000756,45+,Male,iOS,2026-02-21,163,195669,3717711,90374.03,37102.15,836,44.38,25.19,4.3,No,No
G003,Valorant,FPS,Mobile,China,Asia,P000757,18-24,Female,iOS,2025-07-31,89,51847,570317,56786.88,42308.14,2751,15.38,33.38,4.0,No,No
G006,Speed Drifters,Racing,PC,Brazil,South America,P000758,13-17,Female,PC,2025-08-04,153,183543,2569602,52560.78,22038.17,3254,6.77,77.7,4.8,No,Yes
G005,Arena of Valor,MOBA,Mobile,Indonesia,Asia,P000759,25-34,Male,Android,2026-04-13,223,319640,3196400,82914.37,55908.83,3376,16.56,36.39,4.8,Yes,Yes
G002,Chess Rush,Strategy,PC,UK,Europe,P000760,35-44,Male,Android,2026-01-28,34,224611,2919943,225993.2,109773.88,3837,28.61,61.37,3.8,No,Yes
G002,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P000761,18-24,Female,PC,2025-12-26,151,299312,4788992,228849.41,205312.17,2838,72.34,74.26,4.4,Yes,Yes
G003,Chess Rush,Strategy,PC,Pakistan,Asia,P000762,35-44,Female,Android,2026-06-20,166,322316,4834740,139685.97,71886.16,2840,25.31,58.17,3.9,Yes,Yes
G006,Undawn,RPG,PC,USA,North America,P000763,13-17,Male,PC,2026-01-02,201,249732,3246516,28888.85,12603.48,3685,3.42,51.34,3.7,No,Yes
G006,CrossFire,FPS,PC,China,Asia,P000764,18-24,Male,PC,2025-08-21,159,335784,4365192,71978.65,43378.49,121,358.5,68.6,4.8,Yes,No
G004,Arena of Valor,MOBA,PC,UK,Europe,P000765,25-34,Female,PC,2025-04-14,19,439365,5272380,110015.0,96612.76,2470,39.11,45.77,3.7,No,Yes
G005,Chess Rush,Strategy,Mobile,USA,North America,P000766,45+,Male,Android,2025-01-30,128,170613,1364904,168526.36,104895.47,2139,49.04,88.75,4.3,Yes,Yes
G008,CrossFire,FPS,PC,China,Asia,P000767,35-44,Male,PC,2025-03-20,110,202529,3442993,236689.12,187685.87,3051,61.52,61.27,4.3,Yes,No
G009,Chess Rush,Strategy,Mobile,Indonesia,Asia,P000768,13-17,Male,Android,2025-05-12,240,46620,652680,79370.54,32606.47,4304,7.58,85.61,3.8,No,Yes
G008,Honor of Kings,MOBA,PC,China,Asia,P000769,13-17,Male,Android,2026-02-03,137,12266,110394,100399.19,71941.29,3879,18.55,30.06,4.9,No,Yes
G006,League of Legends,MOBA,Mobile,Pakistan,Asia,P000770,18-24,Female,Android,2026-06-24,28,395321,4743852,140113.5,100753.0,3785,26.62,72.87,3.5,Yes,Yes
G009,Chess Rush,Strategy,Mobile,Brazil,South America,P000771,45+,Female,Android,2026-03-04,172,77610,1319370,140507.69,94060.42,2469,38.1,65.03,3.6,No,Yes
G001,Speed Drifters,Racing,PC,Pakistan,Asia,P000772,25-34,Male,iOS,2025-10-01,157,415414,2077070,48983.03,25580.26,4812,5.32,84.23,4.9,Yes,Yes
G007,Undawn,RPG,PC,Pakistan,Asia,P000773,13-17,Female,PC,2025-07-14,120,392022,2352132,83508.95,65027.33,1281,50.76,62.99,4.9,Yes,No
G010,Speed Drifters,Racing,PC,India,Asia,P000774,25-34,Male,PC,2025-02-22,119,375556,6008896,45485.01,35290.95,4813,7.33,64.81,4.9,No,No
G007,Arena of Valor,MOBA,Mobile,Brazil,South America,P000775,25-34,Male,PC,2025-07-24,173,69099,1105584,133319.83,95796.19,4267,22.45,39.74,4.7,Yes,Yes
G009,Chess Rush,Strategy,Mobile,USA,North America,P000776,13-17,Female,PC,2025-12-14,62,261692,1308460,113920.3,84990.46,4466,19.03,40.55,4.8,No,Yes
G003,League of Legends,MOBA,PC,Pakistan,Asia,P000777,18-24,Male,PC,2025-01-14,232,196210,2354520,92222.8,70964.47,3576,19.84,44.08,4.1,Yes,No
G004,Speed Drifters,Racing,Mobile,South Korea,Asia,P000778,25-34,Male,PC,2025-06-09,97,248192,1240960,194852.05,149125.92,4466,33.39,46.38,4.5,Yes,Yes
G006,League of Legends,MOBA,Mobile,China,Asia,P000779,35-44,Male,Android,2025-07-25,84,171247,856235,60351.65,47702.42,1316,36.25,67.42,3.7,Yes,Yes
G002,Valorant,FPS,Mobile,UK,Europe,P000780,25-34,Female,Android,2026-06-09,52,201436,3424412,132535.4,60818.68,3871,15.71,83.58,4.2,No,No
G001,CrossFire,FPS,Mobile,Pakistan,Asia,P000781,18-24,Female,iOS,2025-04-11,13,335850,3694350,147777.49,82044.61,2070,39.64,90.39,4.4,Yes,Yes
G003,Valorant,FPS,Mobile,Indonesia,Asia,P000782,18-24,Female,PC,2025-05-29,89,87705,438525,114438.05,48774.02,650,75.04,59.37,4.6,Yes,No
G003,PUBG Mobile,Battle Royale,PC,South Korea,Asia,P000783,25-34,Female,PC,2026-04-26,23,53008,530080,158263.56,81736.7,2473,33.05,61.69,4.1,No,No
G009,League of Legends,MOBA,PC,South Korea,Asia,P000784,25-34,Male,iOS,2026-05-09,34,44002,704032,56442.06,36683.62,735,49.91,47.1,4.8,No,No
G006,League of Legends,MOBA,Mobile,UK,Europe,P000785,18-24,Male,Android,2025-06-06,62,423135,2538810,246739.64,117056.41,4526,25.86,38.0,4.3,No,Yes
